id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,type,stay_category
32417855,Sathon,13.71365,100.5357,Entire home/apt,2038,2,10,6,booked,short-term
32418333,Khlong Toei,13.72544,100.56622,Entire home/apt,1071,3,52,0,popular,short-term
32418409,Ratchathewi,13.75215,100.53052,Entire home/apt,4500,28,0,0,not booked,long-term
32428205,Vadhana,13.73663,100.5824,Private room,2000,90,0,0,not booked,long-term
32432913,Bang Rak,13.71919,100.51695,Hotel room,1280,1,0,0,not booked,short-term
32437682,Vadhana,13.73218,100.57618,Entire home/apt,9338,1,91,25,popular,short-term
32451343,Ratchathewi,13.75872802734375,100.5439682006836,Private room,1899,1,4,1,booked,short-term
32454889,Vadhana,13.74041,100.59074,Entire home/apt,2100,21,2,2,booked,long-term
32456706,Ratchathewi,13.74869,100.55655,Entire home/apt,2736,28,84,0,popular,long-term
32880572,Bangkok Yai,13.73128,100.46942,Private room,5368,1,0,0,not booked,short-term
32705109,Bang Phlat,13.77813,100.48078,Hotel room,1464,1,0,0,not booked,short-term
32709243,Chatu Chak,13.82563,100.56532,Entire home/apt,631,30,58,0,popular,long-term
32458730,Bang Phlat,13.7773,100.48457,Entire home/apt,650,30,0,0,not booked,long-term
32459587,Khlong Toei,13.72421,100.56753,Entire home/apt,1580,2,84,22,popular,short-term
32711876,Ratchathewi,13.76381,100.54087,Entire home/apt,1350,28,35,2,popular,long-term
32713515,Khlong Toei,13.72369,100.57352,Entire home/apt,2300,300,4,0,booked,long-term
32460993,Khlong Toei,13.7254,100.56545,Entire home/apt,1580,2,76,23,popular,short-term
33023887,Bang Na,13.67436,100.63879,Entire home/apt,2597,3,0,0,not booked,short-term
33024691,Phaya Thai,13.79486,100.54924,Entire home/apt,1300,21,33,2,popular,long-term
32881277,Khlong Toei,13.73654,100.55433,Entire home/apt,1212,2,68,15,popular,short-term
32881980,Khlong Toei,13.73752,100.55331,Entire home/apt,1165,2,58,13,popular,short-term
32882941,Vadhana,13.7396,100.58862,Entire home/apt,1450,21,4,3,booked,long-term
32884080,Vadhana,13.74137,100.59024,Entire home/apt,1400,21,2,2,booked,long-term
32884559,Vadhana,13.74083,100.59086,Entire home/apt,1400,21,4,4,booked,long-term
32896505,Khlong Toei,13.70943,100.59896,Entire home/apt,3500,15,0,0,not booked,long-term
32902767,Vadhana,13.74072,100.59078,Entire home/apt,1450,21,0,0,not booked,long-term
32903147,Phra Nakhon,13.76726,100.50172,Private room,2036,1,5,1,booked,short-term
32903204,Phra Nakhon,13.76865,100.50139,Shared room,476,1,19,6,booked,short-term
32903919,Vadhana,13.73937,100.59028,Entire home/apt,1450,21,0,0,not booked,long-term
32904357,Ratchathewi,13.75094,100.55649,Entire home/apt,2814,2,28,0,booked,short-term
32906302,Ratchathewi,13.75906,100.54008,Shared room,2700,1,0,0,not booked,short-term
32910316,Huai Khwang,13.75598,100.57655,Entire home/apt,900,30,23,0,booked,long-term
32910610,Ratchathewi,13.75937,100.54171,Private room,1300,1,0,0,not booked,short-term
32715709,Ratchathewi,13.75007,100.54311,Entire home/apt,2445,28,85,2,popular,long-term
32716795,Huai Khwang,13.75954,100.57052,Entire home/apt,1800,5,57,11,popular,medium-term
32725938,Vadhana,13.73945,100.58881,Entire home/apt,2100,21,1,1,booked,long-term
33024940,Phra Nakhon,13.74853,100.49624,Private room,914,1,78,21,popular,short-term
33025678,Yan na wa,13.69299,100.54462,Entire home/apt,20000,1,0,0,not booked,short-term
33029571,Lat Krabang,13.76255,100.74873,Private room,590,1,5,5,booked,short-term
33030609,Khlong Toei,13.73716,100.55746,Entire home/apt,1797,5,31,22,booked,medium-term
32726137,Vadhana,13.741,100.59042,Entire home/apt,2100,15,4,4,booked,long-term
32726372,Khlong Toei,13.70483,100.59124,Entire home/apt,1200,3,4,2,booked,short-term
32915949,Suanluang,13.73823,100.64294,Private room,866,30,0,0,not booked,long-term
32726641,Ratchathewi,13.757523536682127,100.5433349609375,Private room,1599,1,3,0,booked,short-term
32729697,Khlong Toei,13.70371,100.59211,Entire home/apt,100000,2,10,0,booked,short-term
32924647,Phaya Thai,13.78649,100.54509,Private room,4360,1,2,0,booked,short-term
32730226,Khlong Toei,13.70388,100.5953,Entire home/apt,875,30,15,4,booked,long-term
32730743,Khlong Toei,13.7147,100.59057,Entire home/apt,776,30,9,2,booked,long-term
32731213,Khlong Toei,13.70538,100.5931,Entire home/apt,777,30,22,1,booked,long-term
32731465,Khlong Toei,13.70509,100.59398,Entire home/apt,776,28,2,0,booked,long-term
32731579,Khlong Toei,13.70496,100.59389,Entire home/apt,682,30,12,1,booked,long-term
32736541,Bang Phlat,13.79925,100.50795,Entire home/apt,522,31,1,1,booked,long-term
32925096,Bang Sue,13.80246,100.52546,Entire home/apt,5452,3,29,1,booked,short-term
32925750,Phaya Thai,13.78734,100.54605,Private room,5776,1,3,0,booked,short-term
33035188,Don Mueang,13.95139,100.61643,Private room,3360,1,43,1,popular,short-term
33035905,Don Mueang,13.94953,100.61725,Private room,8654,1,25,0,booked,short-term
32740146,Don Mueang,13.91387,100.57577,Hotel room,678,1,0,0,not booked,short-term
33037687,Ratchathewi,13.75229,100.52976,Entire home/apt,2000,180,4,0,booked,long-term
33047916,Phra Nakhon,13.74688,100.49618,Private room,1857,1,65,11,popular,short-term
33048017,Phra Nakhon,13.76541,100.50022,Private room,1500,1,0,0,not booked,short-term
32926974,Khlong San,13.73248,100.5102,Entire home/apt,500,5,23,7,booked,medium-term
32750816,Khlong San,13.72133,100.49308,Entire home/apt,1300,30,14,3,booked,long-term
32927630,Chatu Chak,13.79656,100.5512,Entire home/apt,1329,20,28,10,booked,long-term
32752548,Samphanthawong,13.73976,100.50546,Entire home/apt,8771,2,61,22,popular,short-term
32929190,Vadhana,13.72093,100.6049,Entire home/apt,1675,1,122,36,popular,short-term
32934252,Chatu Chak,13.80376,100.57754,Private room,700,1,0,0,not booked,short-term
32753312,Bang Rak,13.7259,100.53131,Entire home/apt,4000,1,43,13,popular,short-term
32755430,Bang Khun thain,13.63228,100.42739,Private room,717,1,0,0,not booked,short-term
32943644,Pra Wet,13.69332,100.69943,Private room,900,2,3,0,booked,short-term
32944607,Huai Khwang,13.76099,100.56765,Entire home/apt,3114,1,33,11,popular,short-term
32944658,Din Daeng,13.79039,100.5742,Private room,700,1,18,2,booked,short-term
32946682,Dusit,13.761680603027344,100.51485443115234,Private room,1200,30,0,0,not booked,long-term
32948689,Khlong Toei,13.72483,100.56657,Hotel room,1771,1,18,5,booked,short-term
33049130,Huai Khwang,13.79605,100.5889,Entire home/apt,800,30,0,0,not booked,long-term
33053413,Sathon,13.72023,100.54731,Private room,1000,1,0,0,not booked,short-term
33058943,Sathon,13.7223,100.54522,Private room,1000,1,1,0,booked,short-term
32948762,Vadhana,13.73349,100.57291,Entire home/apt,2263,15,2,0,booked,long-term
32759845,Bang Na,13.66635,100.60445,Entire home/apt,571,14,13,3,booked,medium-term
32949398,Khlong Toei,13.72473,100.56755,Hotel room,1636,1,15,3,booked,short-term
32761391,Chom Thong,13.71233,100.46495,Entire home/apt,1300,2,25,5,booked,short-term
32949536,Chatu Chak,13.80087,100.55589,Entire home/apt,9713,1,32,15,booked,short-term
32769557,Bang Phlat,13.80065,100.50835,Entire home/apt,473,31,2,0,booked,long-term
32950595,Sathon,13.71989,100.55309,Hotel room,750,1,3,0,booked,short-term
32770825,Huai Khwang,13.75154,100.56526,Entire home/apt,1332,365,3,0,booked,long-term
32964598,Khlong Toei,13.71305,100.59204,Entire home/apt,786,28,16,2,booked,long-term
32966096,Phra Nakhon,13.76164,100.49888,Hotel room,2817,1,0,0,not booked,short-term
32966268,Phra Nakhon,13.76385,100.49992,Hotel room,3060,1,1,0,booked,short-term
32966321,Phra Nakhon,13.76184,100.49968,Hotel room,3291,1,0,0,not booked,short-term
32966335,Phra Nakhon,13.76166,100.49859,Hotel room,3121,1,0,0,not booked,short-term
32966350,Phra Nakhon,13.76273,100.49925,Hotel room,3995,1,0,0,not booked,short-term
32966384,Phra Nakhon,13.76273,100.49925,Hotel room,3825,1,0,0,not booked,short-term
32966859,Huai Khwang,13.77033,100.59075,Private room,2443,3,0,0,not booked,short-term
32970026,Ratchathewi,13.74971,100.55657,Entire home/apt,1466,3,81,7,popular,short-term
32970120,Chatu Chak,13.80504,100.57432,Shared room,500,1,1,0,booked,short-term
32970501,Ratchathewi,13.74908,100.55452,Entire home/apt,1613,3,54,7,popular,short-term
32973301,Suanluang,13.70714,100.60708,Entire home/apt,1090,1,1,0,booked,short-term
33059200,Lat Phrao,13.82727,100.59367,Private room,5160,1,0,0,not booked,short-term
33065548,Wang Thong Lang,13.79467,100.59497,Entire home/apt,800,30,0,0,not booked,long-term
33065739,Phra Nakhon,13.75155,100.50353,Private room,2400,1,1,0,booked,short-term
33075340,Bangkok Yai,13.72885,100.47635,Private room,690,1,0,0,not booked,short-term
33077452,Don Mueang,13.94982,100.61614,Private room,7723,1,6,1,booked,short-term
33081319,Vadhana,13.72043,100.59006,Private room,475,1,51,0,popular,short-term
33082646,Khan Na Yao,13.83388,100.66016,Private room,750,1,2,0,booked,short-term
33083463,Bangkok Noi,13.7559,100.483673,Private room,1290,30,2,0,booked,long-term
33086829,Thon buri,13.71226,100.47143,Entire home/apt,999,31,1,0,booked,long-term
33087188,Khlong Toei,13.70762,100.59715,Entire home/apt,2000,1,1,0,booked,short-term
33093686,Huai Khwang,13.75303,100.56501,Entire home/apt,1600,10,82,9,popular,medium-term
33098555,Lat Krabang,13.72102,100.71482,Private room,1900,1,0,0,not booked,short-term
33099580,Vadhana,13.72055,100.59141,Private room,477,1,50,0,popular,short-term
33099980,Vadhana,13.72051,100.59006,Private room,797,1,46,0,popular,short-term
33101682,Pom Prap Sattru Phai,13.75164,100.51715,Private room,1668,1,0,0,not booked,short-term
32772080,Bang Phlat,13.80025,100.51214,Private room,690,1,0,0,not booked,short-term
32773536,Ratchathewi,13.75068,100.55482,Entire home/apt,2527,30,36,0,popular,long-term
32776501,Huai Khwang,13.75174,100.56477,Entire home/apt,1554,365,2,0,booked,long-term
32790213,Bang Kapi,13.76487,100.6311,Private room,800,1,5,0,booked,short-term
32790312,Huai Khwang,13.78809,100.57448,Private room,735,1,10,1,booked,short-term
33283071,Khlong Toei,13.71763,100.57745,Entire home/apt,2500,3,44,9,popular,short-term
33102609,Huai Khwang,13.75217,100.57825,Entire home/apt,1000,1,1,0,booked,short-term
33102996,Ratchathewi,13.76005,100.5421,Entire home/apt,4744,1,42,5,popular,short-term
32977143,Suanluang,13.74228,100.62171,Private room,12000,365,0,0,not booked,long-term
32977157,Ratchathewi,13.75954,100.54179,Entire home/apt,1378,4,11,1,booked,medium-term
32978696,Chatu Chak,13.82828,100.53899,Private room,12000,365,0,0,not booked,long-term
32981693,Khan Na Yao,13.80421,100.68999,Private room,800,1,0,0,not booked,short-term
32984453,Huai Khwang,13.76874,100.58199,Private room,12859,1,15,0,booked,short-term
33283633,Vadhana,13.74268,100.55724,Private room,2597,2,0,0,not booked,short-term
33284076,Khlong Toei,13.71731,100.57629,Entire home/apt,2500,3,39,10,popular,short-term
33286947,Vadhana,13.74518,100.55595,Entire home/apt,3018,1,36,8,popular,short-term
33294328,Chatu Chak,13.79733,100.55072,Entire home/apt,850,28,19,3,booked,long-term
33294829,Vadhana,13.74141,100.59363,Private room,1200,1,0,0,not booked,short-term
33296746,Vadhana,13.74144,100.59014,Entire home/apt,800,45,5,1,booked,long-term
32994276,Vadhana,13.74124,100.5894,Entire home/apt,1400,21,0,0,not booked,long-term
32995170,Vadhana,13.73907,100.5886,Entire home/apt,1450,21,0,0,not booked,long-term
32995479,Chatu Chak,13.82455,100.56459,Entire home/apt,990,1,7,6,booked,short-term
33002290,Bang Phlat,13.80069,100.50848,Entire home/apt,424,30,3,0,booked,long-term
33299701,Chatu Chak,13.83416,100.58014,Entire home/apt,2390,1,0,0,not booked,short-term
33003467,Thon buri,13.71269,100.47791,Private room,600,7,0,0,not booked,medium-term
33003617,Thon buri,13.71746,100.48144,Private room,626,2,14,4,booked,short-term
33008489,Phra Nakhon,13.74885,100.49833,Private room,1800,1,58,12,popular,short-term
33103249,Yan na wa,13.69002,100.54189,Entire home/apt,2000,5,1,0,booked,medium-term
33105320,Taling Chan,13.77832,100.42637,Private room,2124,1,10,1,booked,short-term
33107925,Phra Khanong,13.68822,100.60863,Entire home/apt,2000,28,0,0,not booked,long-term
33110654,Chom Thong,13.66143,100.45299,Private room,1350,1,0,0,not booked,short-term
33119182,Thon buri,13.72038,100.48706,Private room,2300,2,1,0,booked,short-term
33119846,Chatu Chak,13.831,100.56341,Entire home/apt,1054,28,1,0,booked,long-term
33301448,Bang Sue,13.82003,100.53581,Private room,2400,1,0,0,not booked,short-term
33119977,Khlong San,13.72002,100.50974,Entire home/apt,3163,2,12,4,booked,short-term
33120415,Din Daeng,13.77138,100.57033,Entire home/apt,1499,2,43,18,popular,short-term
33303549,Din Daeng,13.75571,100.5622,Entire home/apt,1309,28,30,6,booked,long-term
33120457,Huai Khwang,13.75531,100.57489,Entire home/apt,1186,2,17,0,booked,short-term
33319386,Bang Rak,13.72376,100.53306,Hotel room,3250,1,0,0,not booked,short-term
33121015,Parthum Wan,13.73263,100.53001,Private room,1800,30,0,0,not booked,long-term
33121145,Parthum Wan,13.7322,100.53185,Private room,1500,30,0,0,not booked,long-term
33324108,Suanluang,13.7103,100.60464,Entire home/apt,641,28,70,6,popular,long-term
33124107,Vadhana,13.74416,100.55685,Entire home/apt,7214,1,44,13,popular,short-term
33130573,Bang Na,13.65859,100.63043,Entire home/apt,1290,1,0,0,not booked,short-term
33131297,Chatu Chak,13.79895,100.5554,Private room,690,5,0,0,not booked,medium-term
33131424,Din Daeng,13.77527,100.57027,Entire home/apt,933,1,1,0,booked,short-term
33131759,Phra Nakhon,13.76242,100.50009,Entire home/apt,6500,1,106,0,popular,short-term
33141180,Bang Kapi,13.75573,100.60993,Private room,3221,2,0,0,not booked,short-term
33142075,Khlong Toei,13.72493,100.56729,Hotel room,1757,1,18,12,booked,short-term
33142508,Huai Khwang,13.75123,100.58283,Entire home/apt,1490,2,1,0,booked,short-term
33010648,Khlong Toei,13.70539,100.59444,Entire home/apt,999,14,15,1,booked,medium-term
33017923,Phra Nakhon,13.74687,100.49845,Private room,954,1,76,16,popular,short-term
33562260,Pra Wet,13.69713,100.6456,Entire home/apt,750,7,37,17,popular,medium-term
33324431,Khlong Toei,13.73656,100.55813,Entire home/apt,1780,1,61,7,popular,short-term
33327723,Chatu Chak,13.84969,100.55959,Entire home/apt,3809,1,0,0,not booked,short-term
33564374,Huai Khwang,13.77673,100.58302,Entire home/apt,696,90,40,0,popular,long-term
33564802,Suanluang,13.71214,100.63431,Private room,1540,1,0,0,not booked,short-term
33143638,Lat Phrao,13.82301,100.61551,Private room,1890,1,1,1,booked,short-term
33144463,Lat Phrao,13.82251,100.6192,Private room,1890,1,0,0,not booked,short-term
33328110,Bang Phlat,13.77195,100.49284,Shared room,399,5,13,6,booked,medium-term
33145069,Huai Khwang,13.75232,100.59141,Entire home/apt,801,30,43,1,popular,long-term
33566023,Khlong Toei,13.71644,100.58228,Private room,2600,1,0,0,not booked,short-term
33566038,Vadhana,13.7399,100.56185,Entire home/apt,1880,30,2,0,booked,long-term
33567204,Bang Khen,13.86411,100.61405,Private room,2600,1,0,0,not booked,short-term
33568200,Vadhana,13.73906,100.58881,Entire home/apt,1400,21,2,2,booked,long-term
33569598,Ratchathewi,13.74902,100.55495,Hotel room,1000,28,82,4,popular,long-term
33349840,Vadhana,13.73121,100.57474,Entire home/apt,3571,30,1,0,booked,long-term
33355930,Vadhana,13.74347,100.55083,Entire home/apt,5041,1,3,2,booked,short-term
33358939,Khlong San,13.71957,100.49684,Entire home/apt,1212,2,48,7,popular,short-term
33570364,Phasi Charoen,13.72658,100.46383,Private room,322,2,32,14,booked,short-term
33576664,Khlong Toei,13.72544,100.5656,Entire home/apt,1700,2,48,2,popular,short-term
33145737,Phra Khanong,13.69067,100.6038,Entire home/apt,1750,1,9,5,booked,short-term
33154029,Don Mueang,13.94961,100.6158,Private room,3360,1,23,0,booked,short-term
33154445,Don Mueang,13.9063,100.57919,Private room,450,1,0,0,not booked,short-term
33167345,Lak Si,13.89475,100.58161,Entire home/apt,680,1,26,10,booked,short-term
33168825,Khlong Toei,13.71717,100.57603,Entire home/apt,2600,2,33,15,popular,short-term
33173333,Phra Nakhon,13.761634,100.499367,Private room,4620,1,0,0,not booked,short-term
33359405,Khlong San,13.71974,100.49463,Entire home/apt,1108,2,21,4,booked,short-term
33579444,Sai Mai,13.89949,100.68081,Entire home/apt,2800,1,0,0,not booked,short-term
33359778,Khlong San,13.72111,100.49538,Entire home/apt,53263,2,35,0,popular,short-term
33591329,Khlong Toei,13.72349,100.57645,Entire home/apt,1519,2,19,19,booked,short-term
33360075,Khlong San,13.71912,100.49455,Entire home/apt,53411,2,39,0,popular,short-term
33364985,Khlong Toei,13.70507,100.59376,Entire home/apt,800,28,7,0,booked,long-term
33593536,Din Daeng,13.75709,100.56251,Entire home/apt,1500,28,30,0,booked,long-term
33174015,Bang Na,13.67407,100.60534,Entire home/apt,3000,15,3,0,booked,long-term
33174110,Ratchathewi,13.75817,100.54233,Hotel room,1871,1,0,0,not booked,short-term
33174434,Phra Nakhon,13.761634,100.499367,Private room,4180,1,0,0,not booked,short-term
33174729,Phra Nakhon,13.761634,100.499367,Private room,3850,1,2,2,booked,short-term
33175302,Phra Nakhon,13.761634,100.499367,Private room,3410,1,4,4,booked,short-term
33177076,Vadhana,13.73713,100.58222,Entire home/apt,8000,1,6,2,booked,short-term
33178582,Vadhana,13.74353,100.55745,Entire home/apt,2742,1,11,7,booked,short-term
33179278,Huai Khwang,13.79227,100.57494,Entire home/apt,1042,1,7,0,booked,short-term
33180807,Vadhana,13.72275,100.60284,Entire home/apt,574,1,130,29,popular,short-term
33182328,Suanluang,13.70576,100.60725,Entire home/apt,975,30,0,0,not booked,long-term
33198751,Khlong Toei,13.71294,100.58077,Entire home/apt,796,3,10,6,booked,short-term
33199204,Khlong Toei,13.71076,100.57945,Entire home/apt,927,3,2,1,booked,short-term
33365113,Chatu Chak,13.79748,100.55449,Entire home/apt,950,28,47,5,popular,long-term
33368129,Khlong San,13.71912,100.50325,Entire home/apt,6000,1,5,2,booked,short-term
33203029,Khan Na Yao,13.80891,100.69269,Entire home/apt,1500,1,0,0,not booked,short-term
33204214,Din Daeng,13.7607,100.55766,Shared room,800,1,0,0,not booked,short-term
33204857,Khlong Toei,13.7127,100.57947,Private room,927,3,11,4,booked,short-term
33205240,Khlong Toei,13.71283,100.57935,Entire home/apt,995,3,7,5,booked,short-term
33232091,Din Daeng,13.75658,100.56354,Entire home/apt,1671,5,37,22,popular,medium-term
33233091,Yan na wa,13.6762,100.54444,Private room,599,183,5,0,booked,long-term
33235228,Khlong Toei,13.706988438032846,100.5931130197535,Entire home/apt,2040,3,40,13,popular,short-term
33235857,Khlong San,13.718232154846191,100.50093841552734,Entire home/apt,14943,1,7,4,booked,short-term
33236014,Khlong Toei,13.71356,100.58543,Entire home/apt,770,2,26,19,booked,short-term
33240631,Bang Rak,13.72577,100.52169,Entire home/apt,1029,1,39,19,popular,short-term
33242203,Thon buri,13.71564,100.48142,Entire home/apt,2600,1,0,0,not booked,short-term
33252339,Vadhana,13.74674,100.5584,Entire home/apt,1585,30,64,11,popular,long-term
33257406,Pra Wet,13.69222,100.644,Hotel room,1311,1,1,1,booked,short-term
33257813,Ratchathewi,13.75765,100.52134,Entire home/apt,1200,2,21,0,booked,short-term
33257926,Bang Rak,13.72624,100.52188,Entire home/apt,1039,1,22,7,booked,short-term
33258832,Ratchathewi,13.75528,100.54156,Entire home/apt,799,30,0,0,not booked,long-term
33593683,Vadhana,13.72107,100.58731,Entire home/apt,12000,1,2,0,booked,short-term
33593899,Din Daeng,13.78338,100.57268,Entire home/apt,850,1,28,0,booked,short-term
33594184,Sathon,13.7129,100.51442,Entire home/apt,767,2,10,4,booked,short-term
33595100,Ratchathewi,13.75631,100.53023,Private room,784,1,9,1,booked,short-term
33373856,Vadhana,13.7378,100.58293,Entire home/apt,967,1,26,16,booked,short-term
33374417,Huai Khwang,13.77676,100.58294,Entire home/apt,698,360,47,0,popular,long-term
33387579,Vadhana,13.7384,100.56134,Entire home/apt,1627,14,47,13,popular,medium-term
33595242,Khlong Toei,13.70514,100.59403,Entire home/apt,843,2,16,4,booked,short-term
33596210,Dusit,13.78571,100.50841,Private room,25000,1,16,0,booked,short-term
33599734,Bang Khun thain,13.63361,100.44013,Entire home/apt,1200,60,1,0,booked,long-term
33610856,Huai Khwang,13.77821,100.57539,Hotel room,1800,5,7,4,booked,medium-term
33622609,Chatu Chak,13.842,100.57298,Private room,1456,1,0,0,not booked,short-term
33259630,Don Mueang,13.92367,100.58592,Private room,589,1,0,0,not booked,short-term
33261010,Khlong Toei,13.72059,100.58355,Entire home/apt,1450,21,4,0,booked,long-term
33262084,Pra Wet,13.69218,100.64561,Hotel room,1691,1,4,1,booked,short-term
33262596,Pra Wet,13.69302,100.64489,Hotel room,1326,1,5,0,booked,short-term
33264230,Ratchathewi,13.75119,100.55484,Entire home/apt,1114,30,77,5,popular,long-term
33266690,Bang Sue,13.81768,100.53201,Entire home/apt,3000,1,45,10,popular,short-term
33276719,Lat Krabang,13.72034,100.76358,Private room,625,1,23,0,booked,short-term
33278567,Lat Krabang,13.72003,100.76399,Private room,625,1,48,0,popular,short-term
33279709,Pra Wet,13.72751,100.70328,Entire home/apt,2400,1,1,1,booked,short-term
33623369,Khlong Toei,13.72488,100.56816,Entire home/apt,1682,1,31,8,booked,short-term
33398344,Vadhana,13.73907,100.55917,Entire home/apt,2231,1,55,17,popular,short-term
33405369,Khlong Toei,13.73907,100.55403,Entire home/apt,1150,1,77,17,popular,short-term
33406518,Bang Sue,13.83094,100.52761,Entire home/apt,799,1,0,0,not booked,short-term
33408510,Dusit,13.77723,100.52082,Private room,1300,1,3,1,booked,short-term
33414085,Khlong Toei,13.73816,100.55685,Entire home/apt,1840,5,46,21,popular,medium-term
33432566,Phra Nakhon,13.7622,100.5027,Private room,500,1,0,0,not booked,short-term
33433879,Ratchathewi,13.75027,100.55457,Entire home/apt,1200,30,86,2,popular,long-term
33444738,Huai Khwang,13.78316,100.5743,Entire home/apt,493,1,13,0,booked,short-term
33445396,Phra Nakhon,13.76119,100.50195,Private room,12000,1,10,1,booked,short-term
33625674,Vadhana,13.72945,100.5725,Private room,790,1,29,13,booked,short-term
33626481,Vadhana,13.72209,100.58444,Entire home/apt,1732,14,10,6,booked,medium-term
33627039,Chom Thong,13.68669,100.47652,Entire home/apt,4500,1,0,0,not booked,short-term
33808575,Phaya Thai,13.76362,100.54522,Entire home/apt,374,20,0,0,not booked,long-term
33457263,Ratchathewi,13.75503,100.5624,Entire home/apt,2000,7,0,0,not booked,medium-term
33810889,Phasi Charoen,13.73852,100.42466,Entire home/apt,2078,1,2,0,booked,short-term
33627931,Thon buri,13.71718,100.48145,Private room,2600,1,0,0,not booked,short-term
33628223,Huai Khwang,13.76683,100.58218,Entire home/apt,1800,1,0,0,not booked,short-term
33628983,Ratchathewi,13.75055,100.55643,Entire home/apt,4378,7,21,0,booked,medium-term
33629470,Vadhana,13.73532,100.58771,Private room,8000,1,19,0,booked,short-term
33458647,Vadhana,13.73886,100.57272,Entire home/apt,2800,1,3,0,booked,short-term
33459465,Khlong Toei,13.73454,100.55725,Entire home/apt,1986,10,71,7,popular,medium-term
33641896,Lat Krabang,13.72437,100.75417,Private room,861,1,1,0,booked,short-term
33643203,Vadhana,13.72188,100.5855,Entire home/apt,1801,15,6,0,booked,long-term
33645894,Chom Thong,13.67845,100.46977,Entire home/apt,800,30,0,0,not booked,long-term
33461844,Bang Kapi,13.74585,100.60668,Entire home/apt,1199,3,34,13,popular,short-term
33462368,Ratchathewi,13.75031,100.55648,Entire home/apt,1466,3,50,1,popular,short-term
33465768,Phaya Thai,13.77643,100.54061,Entire home/apt,1800,5,0,0,not booked,medium-term
33648361,Din Daeng,13.78538,100.56964,Shared room,329,1,0,0,not booked,short-term
33648875,Khlong Toei,13.7214,100.57303,Entire home/apt,1000,3,46,28,popular,short-term
33649091,Sathon,13.71696,100.52969,Entire home/apt,700,1,103,34,popular,short-term
33649493,Phaya Thai,13.78915,100.5466,Entire home/apt,1000,20,1,0,booked,long-term
33649912,Din Daeng,13.78632,100.57027,Private room,800,1,0,0,not booked,short-term
33651898,Din Daeng,13.78636,100.5702,Private room,1100,1,0,0,not booked,short-term
33651951,Din Daeng,13.78699,100.57088,Private room,1157,1,0,0,not booked,short-term
33653579,Din Daeng,13.78636,100.5702,Hotel room,350,1,1,0,booked,short-term
33655075,Vadhana,13.7433,100.5577,Entire home/apt,3018,1,43,7,popular,short-term
33656935,Huai Khwang,13.75978,100.57072,Entire home/apt,3829,1,63,13,popular,short-term
33657523,Huai Khwang,13.74694,100.59434,Entire home/apt,450,28,10,5,booked,long-term
33658995,Din Daeng,13.76003,100.56424,Entire home/apt,1500,30,45,2,popular,long-term
33811315,Yan na wa,13.68035,100.52691,Entire home/apt,1390,1,3,1,booked,short-term
33812873,Yan na wa,13.67959,100.52784,Entire home/apt,900,1,28,8,booked,short-term
33812956,Wang Thong Lang,13.77509,100.59765,Entire home/apt,2200,1,1,0,booked,short-term
33813443,Vadhana,13.74265,100.5843,Private room,900,1,0,0,not booked,short-term
33813549,Bueng Kum,13.83028,100.63751,Private room,890,2,0,0,not booked,short-term
33814156,Ratchathewi,13.74914,100.5545,Entire home/apt,1200,28,73,2,popular,long-term
33814936,Khlong Toei,13.70421,100.59991,Entire home/apt,843,2,31,21,booked,short-term
33815234,Bang Rak,13.72576,100.53846,Entire home/apt,3800,30,10,1,booked,long-term
33815305,Khlong Toei,13.71631,100.58082,Private room,2000,3,0,0,not booked,short-term
33815713,Dusit,13.78485,100.50896,Entire home/apt,9900,1,0,0,not booked,short-term
33667860,Bang Kho laen,13.69938,100.52512,Entire home/apt,790,100,1,0,booked,long-term
33467112,Chatu Chak,13.7988,100.55135,Entire home/apt,1129,20,20,6,booked,long-term
33473220,Lat Krabang,13.72158,100.7241,Private room,1500,1,0,0,not booked,short-term
33475500,Khlong Toei,13.724329094871129,100.5660251529175,Entire home/apt,1608,1,4,4,booked,short-term
33475607,Khlong Toei,13.725996971130373,100.56702423095705,Entire home/apt,1558,1,23,9,booked,short-term
33476765,Ratchathewi,13.75121,100.55578,Entire home/apt,2527,3,50,9,popular,short-term
33476919,Ratchathewi,13.74907,100.55652,Entire home/apt,2527,3,30,1,booked,short-term
33479736,Lat Krabang,13.72531,100.75437,Private room,990,1,4,1,booked,short-term
33480669,Khlong Toei,13.704985,100.600471,Entire home/apt,843,2,45,17,popular,short-term
33481732,Khlong Toei,13.7247,100.56535,Entire home/apt,3238,14,3,2,booked,medium-term
33482653,Khlong Toei,13.70723,100.59872,Private room,871,7,1,0,booked,medium-term
33484235,Din Daeng,13.78324,100.57066,Entire home/apt,443,1,17,0,booked,short-term
33484645,Bang Rak,13.73167,100.52123,Private room,2600,1,0,0,not booked,short-term
33669721,Pom Prap Sattru Phai,13.7408,100.51441,Private room,750,2,61,0,popular,short-term
33671894,Din Daeng,13.78636,100.5702,Shared room,350,1,0,0,not booked,short-term
33672016,Din Daeng,13.78636,100.5702,Shared room,350,1,0,0,not booked,short-term
33672034,Khlong Toei,13.71045,100.59437,Entire home/apt,1250,1,0,0,not booked,short-term
33672149,Khlong Sam Wa,13.87588,100.74033,Entire home/apt,3000,31,0,0,not booked,long-term
33672217,Din Daeng,13.7859,100.57113,Shared room,350,1,0,0,not booked,short-term
